12.9290566,77.6093888,,,
12.9307966,77.6097112,,,
12.9323478,77.6099591,,,
12.9330876,77.6096137,,,
12.9342438,77.6099052,,,
12.933803,77.6107407,,,
12.933467,77.6110988,,,
12.9331106,77.6119492,,,
12.9329426,77.6121282,,,
12.9319725,77.6130682,,,
12.9327301,77.6141424,,,
12.933067,77.6147242,,,
12.9328776,77.6144557,,,
12.9328776,77.6144557,,,
12.9328776,77.6144557,,,
12.932389,77.613471,,,
12.9319897,77.6134262,,,
12.9322707,77.6128444,,,
,,,,
,,,,
,,,,
